gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	CAF	Endothelial cells	Macrophages	NK	T-cells
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS085EF890A	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0AED3F8E8	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0E7C1314F	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS06C0EEFCB	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0B2F2EF5D	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1C2B receptor	CPI-CS0B79F5D68	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1C2B receptor	CPI-CS0A5400A6A	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0BEC40E19	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS089A36491	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR2B	Q13705	True	AVR2B_HUMAN	NODAL receptor	CPI-CS040AEB4A0	1.00835	0.7151	1.53895	0.43078	0.0	0.97325
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS085EF890A	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0AED3F8E8	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0E7C1314F	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS06C0EEFCB	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0B2F2EF5D	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1B	P36896	True	ACV1B_HUMAN	NODAL receptor	CPI-CS040AEB4A0	3.42834	11.17301	3.37477	7.80721	4.63536	1.74646
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	0.14528	0.28279	1.2712	0.01738	0.67655	0.618
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	0.14528	0.28279	1.2712	0.01738	0.67655	0.618
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2B receptor	CPI-CS0B79F5D68	0.14528	0.28279	1.2712	0.01738	0.67655	0.618
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2B receptor	CPI-CS0A5400A6A	0.14528	0.28279	1.2712	0.01738	0.67655	0.618
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1A	P36894	True	BMR1A_HUMAN	MIS receptor 1	CPI-CS07557A266	1.00526	12.65089	2.32722	0.0	0.07212	4.66495
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS08109C435	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0700FDD27	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0A8F7D89F	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS069E2161D	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0BEC40E19	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS089A36491	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.24023	4.60703	0.0	0.02325	0.0	0.79375
BMPR1B	O00238	True	BMR1B_HUMAN	MIS receptor 2	CPI-CS0F670E8BC	0.24023	4.60703	0.0	0.02325	0.0	0.79375
CD8A	P01732	True	CD8A_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	3.61206	0.03393	0.02431	0.35556	31.57695	1039.91348
CD8B	P10966	True	CD8B_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	2.94716	0.0	0.0	0.24404	28.12951	475.69662
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2A	CPI-CS0715DE78D	63.84852	29.99285	38.44314	22.41959	661.6787	183.28466
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2C	CPI-CS05AB368CE	63.84852	29.99285	38.44314	22.41959	661.6787	183.28466
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2E	CPI-CS0023FA839	63.84852	29.99285	38.44314	22.41959	661.6787	183.28466
KLRC1	P26715	True	NKG2A_HUMAN	CD94:NKG2A	CPI-CS0715DE78D	2.01831	0.0	0.0	0.02429	952.80406	42.64796
KLRC2	P26717	True	NKG2C_HUMAN	CD94:NKG2C	CPI-CS05AB368CE	0.39059	0.84197	0.0	0.10928	107.90908	58.64076
KLRC3	Q07444	True	NKG2E_HUMAN	CD94:NKG2E	CPI-CS0023FA839	0.29629	0.0	0.0	0.40199	179.19887	94.15937
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.03637	4.63747	0.0	0.0	0.0	0.11469
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.03637	4.63747	0.0	0.0	0.0	0.11469
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.15062	10.8352	32.23738	0.36675	0.16692	0.57502
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.15062	10.8352	32.23738	0.36675	0.16692	0.57502
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS0E661878B	0.15062	10.8352	32.23738	0.36675	0.16692	0.57502
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS07B61574B	0.15062	10.8352	32.23738	0.36675	0.16692	0.57502
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0B0B35928	5.84454	86.35913	131.99698	20.65315	9.79577	88.24824
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	5.84454	86.35913	131.99698	20.65315	9.79577	88.24824
IL6ST	P40189	True	IL6RB_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	5.84454	86.35913	131.99698	20.65315	9.79577	88.24824
IL6ST	P40189	True	IL6RB_HUMAN	IL6 receptor	CPI-CS063AE1C91	5.84454	86.35913	131.99698	20.65315	9.79577	88.24824
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	5.84454	86.35913	131.99698	20.65315	9.79577	88.24824
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	5.84454	86.35913	131.99698	20.65315	9.79577	88.24824
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-CS06D50EBF8	5.84454	86.35913	131.99698	20.65315	9.79577	88.24824
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS067298D94	9.83801	4.20568	115.45104	8.49425	8.1604	8.83679
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS073D36B1D	9.83801	4.20568	115.45104	8.49425	8.1604	8.83679
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS077F1340A	9.83801	4.20568	115.45104	8.49425	8.1604	8.83679
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS067298D94	0.06103	0.14443	194.25614	0.05873	0.27768	0.26921
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.06103	0.14443	194.25614	0.05873	0.27768	0.26921
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS077F1340A	0.06103	0.14443	194.25614	0.05873	0.27768	0.26921
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.06103	0.14443	194.25614	0.05873	0.27768	0.26921
B2M	P61769	True	B2MG_HUMAN	FcRn complex	CPI-CS0C9EE65C2	10354.41905	6479.8281	12323.18065	19922.60639	20876.73804	22547.31043
FCGRT	P55899	True	FCGRN_HUMAN	FcRn complex	CPI-CS0C9EE65C2	36.33441	191.31618	430.03086	822.9157	15.97076	26.563
CSF2RB	P32927	True	IL3RB_HUMAN	GMCSFR	CPI-CS0210859AB	8.72931	8.18946	95.94222	26.25183	0.0	4.62088
CSF2RB	P32927	True	IL3RB_HUMAN	IL3 receptor	CPI-CS03037FE90	8.72931	8.18946	95.94222	26.25183	0.0	4.62088
CSF2RB	P32927	True	IL3RB_HUMAN	IL5 receptor	CPI-CS0FB8775FC	8.72931	8.18946	95.94222	26.25183	0.0	4.62088
CSF2RA	P15509	True	CSF2R_HUMAN	GMCSFR	CPI-CS0210859AB	17.70779	4.82069	6.42882	146.32911	15.96182	16.36685
GP1BA	P07359	True	GP1BA_HUMAN	Glycoprotein Ib  complex	CPI-CS02E5ABC5D	0.21466	32.10588	21.54248	0.37785	0.0	0.46809
GP1BA	P07359	True	GP1BA_HUMAN	Glycoprotein Ib  complex	CPI-CS0152E177A	0.21466	32.10588	21.54248	0.37785	0.0	0.46809
GP1BB	P13224	True	GP1BB_HUMAN	Glycoprotein Ib  complex	CPI-CS02E5ABC5D	0.02746	1.3605	45.12095	0.0	0.0	0.12604
GP1BB	P13224	True	GP1BB_HUMAN	Glycoprotein Ib  complex	CPI-CS0152E177A	0.02746	1.3605	45.12095	0.0	0.0	0.12604
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS06072FF4E	2.74681	35.16352	69.08787	2.11133	5.73899	3.37755
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS05426BFFA	2.74681	35.16352	69.08787	2.11133	5.73899	3.37755
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	2.74681	35.16352	69.08787	2.11133	5.73899	3.37755
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS06072FF4E	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS05426BFFA	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS0AC5142FA	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL33 receptor	CPI-CS0C59AF029	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS04C628758	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS0A6AB5149	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS0D9B5AB86	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS04BB8F1EC	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS0F6472748	5.23787	8.60743	2.49257	32.46063	8.43344	4.47895
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS0AC5142FA	0.46769	5.22678	0.53338	41.15522	0.11577	9.7045
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.46769	5.22678	0.53338	41.15522	0.11577	9.7045
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.46769	5.22678	0.53338	41.15522	0.11577	9.7045
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	86.17956	0.0	0.0	180.91678	177.72348	264.03857
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	60.6397	74.19438	71.55534	161.59794	46.26759	87.7468
IL10RB	Q08334	True	I10R2_HUMAN	IL22 receptor	CPI-CS0A8A0A053	60.6397	74.19438	71.55534	161.59794	46.26759	87.7468
IL10RB	Q08334	True	I10R2_HUMAN	IL26 receptor	CPI-CS0317FAF76	60.6397	74.19438	71.55534	161.59794	46.26759	87.7468
IL10RB	Q08334	True	I10R2_HUMAN	IL28 receptor	CPI-CS0A659AAAD	60.6397	74.19438	71.55534	161.59794	46.26759	87.7468
IL11RA	Q14626	True	I11RA_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	16.87788	44.77501	5.00384	3.81398	8.78742	20.36525
IL13RA1	P78552	True	I13R1_HUMAN	IL13 receptor	CPI-CS00BF6CD40	11.84608	36.02177	27.2076	39.05003	1.67714	2.66033
IL13RA1	P78552	True	I13R1_HUMAN	IL13 receptor	CPI-CS0EE8AEA34	11.84608	36.02177	27.2076	39.05003	1.67714	2.66033
IL4R	P24394	True	IL4RA_HUMAN	IL13 receptor	CPI-CS00BF6CD40	69.5601	6.26215	22.17002	13.61391	14.8196	16.9758
IL4R	P24394	True	IL4RA_HUMAN	IL13 receptor	CPI-CS0EE8AEA34	69.5601	6.26215	22.17002	13.61391	14.8196	16.9758
IL4R	P24394	True	IL4RA_HUMAN	IL4 receptor	CPI-CS0FBBCDD66	69.5601	6.26215	22.17002	13.61391	14.8196	16.9758
IL2RB	P14784	True	IL2RB_HUMAN	IL15 receptor	CPI-CS06E556972	3.02761	0.0123	0.07631	0.18254	955.93958	153.70881
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	3.02761	0.0123	0.07631	0.18254	955.93958	153.70881
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	3.02761	0.0123	0.07631	0.18254	955.93958	153.70881
IL2RG	P31785	True	IL2RG_HUMAN	IL15 receptor	CPI-CS06E556972	328.94704	12.92715	120.5588	124.35122	888.43534	918.38469
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	328.94704	12.92715	120.5588	124.35122	888.43534	918.38469
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	328.94704	12.92715	120.5588	124.35122	888.43534	918.38469
IL2RG	P31785	True	IL2RG_HUMAN	IL21 receptor	CPI-CS0E80B08E2	328.94704	12.92715	120.5588	124.35122	888.43534	918.38469
IL2RG	P31785	True	IL2RG_HUMAN	IL4 receptor	CPI-CS0FBBCDD66	328.94704	12.92715	120.5588	124.35122	888.43534	918.38469
